id,year,month,day,prcp,snow,snwd,tmax,tmin
US1NYAB0010,2010,9,19,NA,NA,NA,NA,NA
US1NYAB0010,2010,9,20,0,NA,NA,NA,NA
US1NYAB0010,2010,9,21,0,0,NA,NA,NA
US1NYAB0010,2010,9,22,0,0,NA,NA,NA
US1NYAB0010,2010,9,23,NA,NA,NA,NA,NA
US1NYAB0010,2010,9,24,3,NA,NA,NA,NA
US1NYAB0010,2010,9,25,0,0,NA,NA,NA
US1NYAB0010,2010,9,26,0,0,NA,NA,NA
US1NYAB0010,2010,9,27,3,NA,NA,NA,NA
US1NYAB0010,2010,9,28,140,NA,NA,NA,NA
US1NYAB0010,2010,9,29,41,NA,NA,NA,NA
US1NYAB0010,2010,9,30,3,NA,NA,NA,NA
US1NYAB0010,2010,10,1,1519,NA,NA,NA,NA
US1NYAB0010,2010,10,2,91,NA,NA,NA,NA
US1NYAB0010,2010,10,3,0,0,NA,NA,NA
US1NYAB0010,2010,10,4,0,0,NA,NA,NA
US1NYAB0010,2010,10,5,173,NA,NA,NA,NA
US1NYAB0010,2010,10,6,94,NA,NA,NA,NA
US1NYAB0010,2010,10,7,338,NA,NA,NA,NA
US1NYAB0010,2010,10,8,86,NA,NA,NA,NA
US1NYAB0010,2010,10,9,0,0,NA,NA,NA
US1NYAB0010,2010,10,10,0,0,NA,NA,NA
US1NYAB0010,2010,10,11,0,0,NA,NA,NA
US1NYAB0010,2010,10,12,5,NA,NA,NA,NA
US1NYAB0010,2010,10,13,0,0,NA,NA,NA
US1NYAB0010,2010,10,14,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,15,185,NA,NA,NA,NA
US1NYAB0010,2010,10,16,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,17,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,18,0,0,NA,NA,NA
US1NYAB0010,2010,10,19,0,0,NA,NA,NA
US1NYAB0010,2010,10,20,3,NA,NA,NA,NA
US1NYAB0010,2010,10,21,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,22,28,NA,NA,NA,NA
US1NYAB0010,2010,10,23,3,NA,NA,NA,NA
US1NYAB0010,2010,10,24,25,NA,NA,NA,NA
US1NYAB0010,2010,10,25,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,26,89,NA,NA,NA,NA
US1NYAB0010,2010,10,27,185,NA,NA,NA,NA
US1NYAB0010,2010,10,28,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,29,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,30,NA,NA,NA,NA,NA
US1NYAB0010,2010,10,31,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,1,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,2,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,3,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,4,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,5,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,6,NA,NA,NA,NA,NA
US1NYAB0010,2010,11,7,0,0,NA,NA,NA
US1NYAB0010,2010,11,8,0,NA,NA,NA,NA
US1NYAB0010,2010,11,9,84,43,NA,NA,NA
US1NYAB0010,2010,11,10,0,0,NA,NA,NA
US1NYAB0010,2010,11,11,0,0,NA,NA,NA
US1NYAB0010,2010,11,12,0,0,NA,NA,NA
US1NYAB0010,2010,11,13,0,0,NA,NA,NA
US1NYAB0010,2010,11,14,0,0,NA,NA,NA
US1NYAB0010,2010,11,15,0,0,NA,NA,NA
US1NYAB0010,2010,11,16,0,0,NA,NA,NA
US1NYAB0010,2010,11,17,218,NA,NA,NA,NA
US1NYAB0010,2010,11,18,71,NA,NA,NA,NA
US1NYAB0010,2010,11,19,0,0,NA,NA,NA
US1NYAB0010,2010,11,20,3,NA,NA,NA,NA
US1NYAB0010,2010,11,21,0,0,NA,NA,NA
US1NYAB0010,2010,11,22,0,0,NA,NA,NA
US1NYAB0010,2010,11,23,3,NA,NA,NA,NA
US1NYAB0010,2010,11,24,13,NA,NA,NA,NA
US1NYAB0010,2010,11,25,0,0,NA,NA,NA
US1NYAB0010,2010,11,26,86,NA,NA,NA,NA
US1NYAB0010,2010,11,27,5,NA,NA,NA,NA
US1NYAB0010,2010,11,28,5,3,NA,NA,NA
US1NYAB0010,2010,11,29,0,0,NA,NA,NA
US1NYAB0010,2010,11,30,0,0,NA,NA,NA
US1NYAB0010,2010,12,1,91,NA,NA,NA,NA
US1NYAB0010,2010,12,2,389,NA,NA,NA,NA
US1NYAB0010,2010,12,3,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,4,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,5,NA,10,NA,NA,NA
US1NYAB0010,2010,12,6,NA,18,NA,NA,NA
US1NYAB0010,2010,12,7,NA,79,NA,NA,NA
US1NYAB0010,2010,12,8,NA,69,NA,NA,NA
US1NYAB0010,2010,12,9,NA,23,NA,NA,NA
US1NYAB0010,2010,12,10,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,11,NA,8,NA,NA,NA
US1NYAB0010,2010,12,12,15,NA,NA,NA,NA
US1NYAB0010,2010,12,13,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,14,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,15,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,16,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,17,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,18,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,19,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,20,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,21,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,22,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,23,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,24,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,25,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,26,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,27,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,28,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,29,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,30,NA,NA,NA,NA,NA
US1NYAB0010,2010,12,31,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,1,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,2,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,3,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,4,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,5,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,6,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,7,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,8,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,9,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,10,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,11,163,NA,NA,NA,NA
US1NYAB0016,2009,6,12,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,13,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,14,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,15,79,NA,NA,NA,NA
US1NYAB0016,2009,6,16,249,NA,NA,NA,NA
US1NYAB0016,2009,6,17,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,18,173,NA,NA,NA,NA
US1NYAB0016,2009,6,19,135,NA,NA,NA,NA
US1NYAB0016,2009,6,20,33,NA,NA,NA,NA
US1NYAB0016,2009,6,21,66,NA,NA,NA,NA
US1NYAB0016,2009,6,22,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,23,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,24,NA,NA,NA,NA,NA
US1NYAB0016,2009,6,25,5,NA,NA,NA,NA
US1NYAB0016,2009,6,26,0,0,NA,NA,NA
US1NYAB0016,2009,6,27,127,NA,NA,NA,NA
US1NYAB0016,2009,6,28,30,NA,NA,NA,NA
US1NYAB0016,2009,6,29,0,0,NA,NA,NA
US1NYAB0016,2009,6,30,0,0,NA,NA,NA
US1NYAB0016,2009,7,1,137,NA,NA,NA,NA
US1NYAB0016,2009,7,2,828,NA,NA,NA,NA
US1NYAB0016,2009,7,3,163,NA,NA,NA,NA
US1NYAB0016,2009,7,4,66,NA,NA,NA,NA
US1NYAB0016,2009,7,5,0,0,NA,NA,NA
US1NYAB0016,2009,7,6,0,0,NA,NA,NA
US1NYAB0016,2009,7,7,25,NA,NA,NA,NA
US1NYAB0016,2009,7,8,76,NA,NA,NA,NA
US1NYAB0016,2009,7,9,48,NA,NA,NA,NA
US1NYAB0016,2009,7,10,NA,NA,NA,NA,NA
US1NYAB0016,2009,7,11,0,0,NA,NA,NA
US1NYAB0016,2009,7,12,74,NA,NA,NA,NA
US1NYAB0016,2009,7,13,0,0,NA,NA,NA
US1NYAB0016,2009,7,14,0,0,NA,NA,NA
US1NYAB0016,2009,7,15,0,0,NA,NA,NA
US1NYAB0016,2009,7,16,0,0,NA,NA,NA
US1NYAB0016,2009,7,17,183,NA,NA,NA,NA
US1NYAB0016,2009,7,18,165,NA,NA,NA,NA
US1NYAB0016,2009,7,19,0,0,NA,NA,NA
US1NYAB0016,2009,7,20,0,0,NA,NA,NA
US1NYAB0016,2009,7,21,0,0,NA,NA,NA
US1NYAB0016,2009,7,22,147,NA,NA,NA,NA
US1NYAB0016,2009,7,23,0,0,NA,NA,NA
US1NYAB0016,2009,7,24,5,NA,NA,NA,NA
US1NYAB0016,2009,7,25,46,NA,NA,NA,NA
US1NYAB0016,2009,7,26,30,NA,NA,NA,NA
US1NYAB0016,2009,7,27,5,NA,NA,NA,NA
US1NYAB0016,2009,7,28,0,0,NA,NA,NA
US1NYAB0016,2009,7,29,0,0,NA,NA,NA
US1NYAB0016,2009,7,30,381,NA,NA,NA,NA
US1NYAB0016,2009,7,31,0,0,NA,NA,NA
US1NYAB0016,2009,8,1,544,NA,NA,NA,NA
US1NYAB0016,2009,8,2,0,0,NA,NA,NA
US1NYAB0016,2009,8,3,53,NA,NA,NA,NA
US1NYAB0016,2009,8,4,0,0,NA,NA,NA
US1NYAB0016,2009,8,5,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,6,0,0,NA,NA,NA
US1NYAB0016,2009,8,7,0,0,NA,NA,NA
US1NYAB0016,2009,8,8,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,9,0,0,NA,NA,NA
US1NYAB0016,2009,8,10,33,NA,NA,NA,NA
US1NYAB0016,2009,8,11,25,NA,NA,NA,NA
US1NYAB0016,2009,8,12,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,13,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,14,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,15,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,16,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,17,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,18,NA,NA,NA,NA,NA
US1NYAB0016,2009,8,19,10,NA,NA,NA,NA
US1NYAB0016,2009,8,20,155,NA,NA,NA,NA
US1NYAB0016,2009,8,21,0,0,NA,NA,NA
US1NYAB0016,2009,8,22,373,NA,NA,NA,NA
US1NYAB0016,2009,8,23,145,NA,NA,NA,NA
US1NYAB0016,2009,8,24,56,NA,NA,NA,NA
US1NYAB0016,2009,8,25,0,0,NA,NA,NA
US1NYAB0016,2009,8,26,0,0,NA,NA,NA
US1NYAB0016,2009,8,27,0,0,NA,NA,NA
US1NYAB0016,2009,8,28,0,0,NA,NA,NA
US1NYAB0016,2009,8,29,246,NA,NA,NA,NA
US1NYAB0016,2009,8,30,64,NA,NA,NA,NA
US1NYAB0016,2009,8,31,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,1,0,0,NA,NA,NA
US1NYAB0016,2009,9,2,0,0,NA,NA,NA
US1NYAB0016,2009,9,3,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,4,0,0,NA,NA,NA
US1NYAB0016,2009,9,5,0,0,NA,NA,NA
US1NYAB0016,2009,9,6,0,0,NA,NA,NA
US1NYAB0016,2009,9,7,0,0,NA,NA,NA
US1NYAB0016,2009,9,8,0,0,NA,NA,NA
US1NYAB0016,2009,9,9,0,0,NA,NA,NA
US1NYAB0016,2009,9,10,0,0,NA,NA,NA
US1NYAB0016,2009,9,11,0,0,NA,NA,NA
US1NYAB0016,2009,9,12,84,NA,NA,NA,NA
US1NYAB0016,2009,9,13,3,NA,NA,NA,NA
US1NYAB0016,2009,9,14,0,0,NA,NA,NA
US1NYAB0016,2009,9,15,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,16,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,17,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,18,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,19,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,20,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,21,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,22,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,23,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,24,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,25,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,26,NA,NA,NA,NA,NA
US1NYAB0016,2009,9,27,150,NA,NA,NA,NA
US1NYAB0016,2009,9,28,168,NA,NA,NA,NA
US1NYAB0016,2009,9,29,13,NA,NA,NA,NA
US1NYAB0016,2009,9,30,58,NA,NA,NA,NA
US1NYAB0016,2009,10,1,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,2,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,3,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,4,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,5,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,6,0,0,NA,NA,NA
US1NYAB0016,2009,10,7,69,NA,NA,NA,NA
US1NYAB0016,2009,10,8,25,NA,NA,NA,NA
US1NYAB0016,2009,10,9,0,0,NA,NA,NA
US1NYAB0016,2009,10,10,28,NA,NA,NA,NA
US1NYAB0016,2009,10,11,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,12,0,0,NA,NA,NA
US1NYAB0016,2009,10,13,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,14,74,NA,NA,NA,NA
US1NYAB0016,2009,10,15,0,0,NA,NA,NA
US1NYAB0016,2009,10,16,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,17,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,18,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,19,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,20,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,21,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,22,0,0,NA,NA,NA
US1NYAB0016,2009,10,23,0,0,NA,NA,NA
US1NYAB0016,2009,10,24,91,NA,NA,NA,NA
US1NYAB0016,2009,10,25,340,NA,NA,NA,NA
US1NYAB0016,2009,10,26,0,0,NA,NA,NA
US1NYAB0016,2009,10,27,0,0,NA,NA,NA
US1NYAB0016,2009,10,28,NA,NA,NA,NA,NA
US1NYAB0016,2009,10,29,262,NA,NA,NA,NA
US1NYAB0016,2009,10,30,0,0,NA,NA,NA
US1NYAB0016,2009,10,31,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,1,76,NA,NA,NA,NA
US1NYAB0016,2009,11,2,0,0,NA,NA,NA
US1NYAB0016,2009,11,3,0,0,NA,NA,NA
US1NYAB0016,2009,11,4,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,5,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,6,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,7,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,8,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,9,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,10,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,11,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,12,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,13,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,14,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,15,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,16,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,17,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,18,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,19,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,20,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,21,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,22,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,23,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,24,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,25,0,0,NA,NA,NA
US1NYAB0016,2009,11,26,13,NA,NA,NA,NA
US1NYAB0016,2009,11,27,0,0,NA,NA,NA
US1NYAB0016,2009,11,28,10,NA,NA,NA,NA
US1NYAB0016,2009,11,29,NA,NA,NA,NA,NA
US1NYAB0016,2009,11,30,0,0,NA,NA,NA
US1NYAB0016,2009,12,1,0,0,NA,NA,NA
US1NYAB0016,2009,12,2,0,0,NA,NA,NA
US1NYAB0016,2009,12,3,239,NA,NA,NA,NA
US1NYAB0016,2009,12,4,0,0,NA,NA,NA
US1NYAB0016,2009,12,5,0,0,NA,NA,NA
US1NYAB0016,2009,12,6,99,102,NA,NA,NA
US1NYAB0016,2009,12,7,0,0,NA,NA,NA
US1NYAB0016,2009,12,8,0,0,NA,NA,NA
US1NYAB0016,2009,12,9,155,165,25,NA,NA
US1NYAB0016,2009,12,10,61,51,152,NA,NA
US1NYAB0016,2009,12,11,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,12,0,0,NA,NA,NA
US1NYAB0016,2009,12,13,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,14,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,15,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,16,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,17,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,18,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,19,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,20,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,21,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,22,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,23,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,24,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,25,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,26,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,27,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,28,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,29,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,30,NA,NA,NA,NA,NA
US1NYAB0016,2009,12,31,NA,NA,NA,NA,NA
US1NYAB0017,2009,7,1,122,NA,NA,NA,NA
US1NYAB0017,2009,7,2,406,NA,NA,NA,NA
US1NYAB0017,2009,7,3,89,NA,NA,NA,NA
US1NYAB0017,2009,7,4,20,NA,NA,NA,NA
US1NYAB0017,2009,7,5,0,0,NA,NA,NA
US1NYAB0017,2009,7,6,0,0,NA,NA,NA
US1NYAB0017,2009,7,7,46,NA,NA,NA,NA
US1NYAB0017,2009,7,8,99,NA,NA,NA,NA
US1NYAB0017,2009,7,9,NA,NA,NA,NA,NA
US1NYAB0017,2009,7,10,5,NA,NA,NA,NA
US1NYAB0017,2009,7,11,0,0,NA,NA,NA
US1NYAB0017,2009,7,12,46,NA,NA,NA,NA
US1NYAB0017,2009,7,13,0,0,NA,NA,NA
US1NYAB0017,2009,7,14,0,0,NA,NA,NA
US1NYAB0017,2009,7,15,0,0,NA,NA,NA
US1NYAB0017,2009,7,16,5,0,NA,NA,NA
US1NYAB0017,2009,7,17,163,NA,NA,NA,NA
US1NYAB0017,2009,7,18,165,NA,NA,NA,NA
US1NYAB0017,2009,7,19,0,0,NA,NA,NA
US1NYAB0017,2009,7,20,0,0,NA,NA,NA
US1NYAB0017,2009,7,21,NA,NA,NA,NA,NA
US1NYAB0017,2009,7,22,114,NA,NA,NA,NA
US1NYAB0017,2009,7,23,0,0,NA,NA,NA
US1NYAB0017,2009,7,24,0,0,NA,NA,NA
US1NYAB0017,2009,7,25,91,NA,NA,NA,NA
US1NYAB0017,2009,7,26,36,NA,NA,NA,NA
US1NYAB0017,2009,7,27,3,NA,NA,NA,NA
US1NYAB0017,2009,7,28,46,NA,NA,NA,NA
US1NYAB0017,2009,7,29,NA,NA,NA,NA,NA
US1NYAB0017,2009,7,30,328,NA,NA,NA,NA
US1NYAB0017,2009,7,31,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,1,246,NA,NA,NA,NA
US1NYAB0017,2009,8,2,0,0,NA,NA,NA
US1NYAB0017,2009,8,3,36,NA,NA,NA,NA
US1NYAB0017,2009,8,4,0,0,NA,NA,NA
US1NYAB0017,2009,8,5,0,0,NA,NA,NA
US1NYAB0017,2009,8,6,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,7,0,0,NA,NA,NA
US1NYAB0017,2009,8,8,0,0,NA,NA,NA
US1NYAB0017,2009,8,9,0,0,NA,NA,NA
US1NYAB0017,2009,8,10,20,NA,NA,NA,NA
US1NYAB0017,2009,8,11,3,NA,NA,NA,NA
US1NYAB0017,2009,8,12,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,13,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,14,0,0,NA,NA,NA
US1NYAB0017,2009,8,15,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,16,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,17,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,18,0,0,NA,NA,NA
US1NYAB0017,2009,8,19,28,NA,NA,NA,NA
US1NYAB0017,2009,8,20,38,NA,NA,NA,NA
US1NYAB0017,2009,8,21,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,22,422,NA,NA,NA,NA
US1NYAB0017,2009,8,23,41,NA,NA,NA,NA
US1NYAB0017,2009,8,24,36,NA,NA,NA,NA
US1NYAB0017,2009,8,25,NA,NA,NA,NA,NA
US1NYAB0017,2009,8,26,0,0,NA,NA,NA
US1NYAB0017,2009,8,27,0,0,NA,NA,NA
US1NYAB0017,2009,8,28,0,0,NA,NA,NA
US1NYAB0017,2009,8,29,234,NA,NA,NA,NA
US1NYAB0017,2009,8,30,46,NA,NA,NA,NA
US1NYAB0017,2009,8,31,0,0,NA,NA,NA
US1NYAB0017,2009,9,1,0,0,NA,NA,NA
US1NYAB0017,2009,9,2,0,0,NA,NA,NA
US1NYAB0017,2009,9,3,0,0,NA,NA,NA
US1NYAB0017,2009,9,4,0,0,NA,NA,NA
US1NYAB0017,2009,9,5,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,6,0,0,NA,NA,NA
US1NYAB0017,2009,9,7,0,0,NA,NA,NA
US1NYAB0017,2009,9,8,0,0,NA,NA,NA
US1NYAB0017,2009,9,9,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,10,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,11,0,0,NA,NA,NA
US1NYAB0017,2009,9,12,76,NA,NA,NA,NA
US1NYAB0017,2009,9,13,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,14,0,0,NA,NA,NA
US1NYAB0017,2009,9,15,0,0,NA,NA,NA
US1NYAB0017,2009,9,16,0,0,NA,NA,NA
US1NYAB0017,2009,9,17,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,18,0,0,NA,NA,NA
US1NYAB0017,2009,9,19,0,0,NA,NA,NA
US1NYAB0017,2009,9,20,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,21,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,22,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,23,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,24,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,25,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,26,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,27,NA,NA,NA,NA,NA
US1NYAB0017,2009,9,28,97,NA,NA,NA,NA
US1NYAB0017,2009,9,29,15,NA,NA,NA,NA
US1NYAB0017,2009,9,30,13,NA,NA,NA,NA
US1NYAB0017,2009,10,1,8,NA,NA,NA,NA
US1NYAB0017,2009,10,2,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,3,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,4,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,5,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,6,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,7,46,NA,NA,NA,NA
US1NYAB0017,2009,10,8,64,NA,NA,NA,NA
US1NYAB0017,2009,10,9,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,10,28,NA,NA,NA,NA
US1NYAB0017,2009,10,11,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,12,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,13,48,NA,NA,NA,NA
US1NYAB0017,2009,10,14,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,15,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,16,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,17,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,18,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,19,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,20,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,21,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,22,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,23,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,24,147,NA,NA,NA,NA
US1NYAB0017,2009,10,25,295,NA,NA,NA,NA
US1NYAB0017,2009,10,26,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,27,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,28,163,NA,NA,NA,NA
US1NYAB0017,2009,10,29,NA,NA,NA,NA,NA
US1NYAB0017,2009,10,30,163,NA,NA,NA,NA
US1NYAB0017,2009,10,31,0,0,NA,NA,NA
US1NYAB0017,2009,11,1,61,NA,NA,NA,NA
US1NYAB0017,2009,11,2,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,3,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,4,0,0,NA,NA,NA
US1NYAB0017,2009,11,5,0,0,NA,NA,NA
US1NYAB0017,2009,11,6,15,NA,NA,NA,NA
US1NYAB0017,2009,11,7,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,8,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,9,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,10,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,11,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,12,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,13,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,14,99,NA,NA,NA,NA
US1NYAB0017,2009,11,15,180,NA,NA,NA,NA
US1NYAB0017,2009,11,16,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,17,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,18,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,19,0,0,NA,NA,NA
US1NYAB0017,2009,11,20,310,NA,NA,NA,NA
US1NYAB0017,2009,11,21,NA,NA,NA,NA,NA
US1NYAB0017,2009,11,22,NA,NA,NA,NA,NA
